250최고,250최고가대비율,250최고가일,250최저,250최저가대비율,250최저가일,BPS,EPS,EV,PBR,PER,ROE,거래대비,거래량,결산월,고가,기준가,당기순이익,대비기호,대용가,등락율,매출액,상장주식,상한가,시가,시가총액,시가총액비중,신용비율,액면가,액면가단위,연중최고,연중최저,영업이익,예상체결가,예상체결수량,외인소진률,자본금,저가,전일대비,종목명,종목코드,하한가,현재가
+630000,-21.83,20180112,-287000,+71.60,20170412,57966,2057,50.10,8.50,239.43,8.8,-57.58,51170,12,+500000,490500,690,2,372780,+0.41,9166,11386,+637000,+494000,56075,,+0.67,2500,원,+630000,-449500,822,-0,0,+13.24,285,-487000,+2000,한미약품,128940,-343500,+492500
+37450,-6.01,20170814,-27400,+28.47,20180307,35743,2571,11.46,0.98,13.69,6.0,+301.30,193836,12,+35450,33200,539,2,24560,+6.02,12287,24630,+43150,33200,8670,,+0.19,500,원,+35450,-27400,550,-0,0,+18.29,123,33200,+2000,한섬,020000,-23250,+35200
+30500,-26.56,20171120,-21000,+6.67,20180326,11254,1175,12.19,1.99,19.06,9.3,-37.33,48330,12,+22850,22600,461,5,16720,-0.88,17113,40000,+29350,+22850,8960,,+1.10,500,원,+28900,-21000,565,-0,0,+6.71,200,-22350,-200,한세실업,105630,-15850,-22400
+85100,-15.63,20170510,-63900,+12.36,20180122,24998,5034,8.73,2.87,14.26,18.0,-70.03,21341,12,+72600,71600,581,2,54410,+0.28,5216,11295,+93000,-71300,8110,,+0.41,5000,원,+80500,-63900,792,-0,0,+15.48,565,-71100,+200,한솔케미칼,014680,-50200,+71800
+19700,-35.03,20171127,-11500,+11.30,20180326,9241,0,7.55,1.39,0.00,9.0,-74.87,124123,12,+12900,12850,187,5,9500,-0.39,9353,22110,+16700,-12800,2830,,+3.79,5000,원,+17050,-11500,305,-0,0,+11.22,1105,-12700,-50,한솔테크닉스,004710,-9000,-12800
+1240,-14.92,20170608,-923,+14.30,20180116,984,271,3.63,1.07,3.89,18.3,-79.05,506298,12,+1070,1050,118,2,750,+0.48,2009,59667,+1365,1050,629,,+2.11,500,원,+1100,-923,175,-0,0,+3.68,298,-1045,+5,한창제지,009460,-735,+1055
+289500,-15.89,20170526,-212000,+14.86,20170419,292708,32091,6.45,0.83,7.59,5.4,-43.48,112551,12,+246000,243000,15577,2,184680,+0.21,351446,97344,+315500,-241000,237032,,+0.05,5000,원,+276500,-214500,20249,-0,0,+48.39,4910,-241000,+500,현대모비스,012330,-170500,+243500
+173000,-7.51,20170523,-133000,+20.30,20170908,235358,20118,9.60,0.68,7.95,5.9,+118.04,406412,12,+160000,158000,45464,2,123240,+1.27,963761,220276,+205000,-157000,352442,,+0.06,5000,원,+167500,-142500,45747,-0,0,+46.43,11580,-156500,+2000,현대차,005380,-111000,+160000
+16700,-16.77,20170526,-13450,+3.35,20180409,20595,706,7.53,0.67,19.69,6.6,-22.28,13266,12,14100,14100,120,5,10150,-1.42,1452,9101,+18300,14100,1265,,+1.35,5000,원,+15800,-13450,87,-0,0,+3.93,455,-13900,-200,현대코퍼레이션홀딩스,227840,-9900,-13900
+29850,-27.81,20180123,-14000,+53.93,20170811,7140,1560,9.42,3.02,13.81,18.4,-86.58,46649,12,+22450,21800,416,5,15690,-1.15,7682,30268,+28300,+22100,6523,,+0.36,500,원,+29850,-18850,585,-0,0,+7.91,151,-21500,-250,화승엔터프라이즈,241590,-15300,-21550
+3200,-5.94,20180321,-1990,+51.26,20171020,3168,25,13.58,0.95,120.40,1.1,-29.15,309516,12,+3070,3020,11,5,2110,-0.33,1274,31000,+3925,-2990,933,,+1.85,500,원,+3200,-2030,47,-0,0,+2.23,161,-2975,-10,화인베스틸,133820,-2115,-3010
+12600,-3.17,20180125,-7280,+67.58,20170518,11376,267,7.58,1.07,45.69,5.6,+230.47,514382,12,+12300,11500,232,2,8510,+6.09,12810,34500,+14950,-11400,4209,,+0.93,5000,원,+12600,-10000,296,-0,0,+10.20,1725,-11400,+700,휴비스,079980,-8050,+12200
+8770,-21.44,20171124,-5850,+17.78,20170411,5980,288,4.40,1.15,23.92,5.3,+497.94,170749,12,+7070,6660,206,2,4920,+3.45,14310,46822,+8650,+6700,3226,,+0.44,1000,원,+7910,-6550,772,-0,0,+8.36,468,-6650,+230,AJ네트웍스,095570,-4670,+6890
+144000,-91.22,20170530,-11600,+9.05,20180308,19215,3816,7.29,0.66,3.31,428.6,-66.93,280390,12,+12750,12450,34979,2,8710,+1.61,1238,95369,+16150,12450,12064,,+0.94,1000,원,+16000,-11600,104,-0,0,+14.10,954,12450,+200,BGF,027410,-8750,+12650
+200000,-22.50,20170607,-119500,+29.71,20180308,102843,3166,14.06,1.51,48.96,1.3,+135.04,131724,12,+155500,150500,389,2,114380,+2.99,71104,22812,+195500,+151500,35359,,+0.33,5000,원,+155500,-119500,2357,-0,0,+17.32,1141,-148000,+4500,CJ대한통운,000120,-105500,+155000
+417500,-22.99,20171121,-316000,+1.74,20180420,235302,19522,8.30,1.37,16.47,10.9,-58.09,49933,12,+321500,320500,4128,2,243580,+0.31,164772,15053,+416500,+321000,48396,,+0.47,5000,원,+394000,-316000,7766,-0,0,+20.77,753,-316000,+1000,CJ제일제당,097950,-224500,+321500
+10800,-21.57,20170622,-6600,+28.33,20171116,12482,278,4.14,0.68,30.47,3.0,+145.16,330344,12,+8590,8200,289,2,5900,+3.29,11199,77447,+10650,+8210,6560,,+0.78,2500,원,+9990,-6820,729,-0,0,+11.28,1936,-8100,+270,CJ헬로,037560,-5740,+8470
+5230,-19.98,20180129,-3275,+27.79,20170926,14326,3,,0.29,1395.00,0.7,+166.54,116595,12,+4220,4140,154,2,2890,+1.09,2220,42446,+5380,+4160,1776,,+0.92,5000,원,+5230,-3785,224,-0,0,+6.98,2122,4140,+45,DB금융투자,016610,-2900,+4185
+7290,-13.99,20180207,-2975,+110.76,20170412,6431,458,,0.97,13.69,7.7,-57.10,682974,12,+6340,6260,363,2,4500,+0.16,2327,60314,+8130,-6190,3782,,+2.47,5000,원,+7290,-3570,428,-0,0,+22.97,3016,-6140,+10,KTB투자증권,030210,-4390,+6270
+1310000,-2.44,20180418,-774000,+65.12,20170411,142927,33905,18.72,8.94,37.69,21.9,-93.51,19024,12,+1280000,1276000,6186,2,969760,+0.16,62705,15618,+1658000,-1267000,199601,,+0.01,5000,원,+1310000,-1045000,9303,-0,0,+46.37,781,-1257000,+2000,LG생활건강,051900,-894000,+1278000
+17900,-32.68,20170627,-11700,+2.99,20180413,11054,1129,3.22,1.09,10.67,10.9,+102.61,1007555,12,+12100,12000,5471,2,9120,+0.42,122794,436611,+15600,-11950,52612,,+0.31,5000,원,+15800,-11700,8263,-0,0,+78.79,25740,-11850,+50,LG유플러스,032640,-8400,+12050
+114500,-4.80,20180322,-66300,+64.40,20170727,66288,422,5.63,1.64,258.29,13.7,+170.41,1238083,12,+111000,106000,18695,2,80560,+2.83,613963,163648,+137500,-105500,178376,,+0.42,5000,원,+114500,-93400,24685,-0,0,+34.69,8182,-105500,+3000,LG전자,066570,-74500,+109000
+3275,-3.05,20170609,-2835,+11.99,20171227,7650,0,50.06,0.42,0.00,3.4,-84.50,15640,12,+3200,3180,206,5,2280,-0.16,4434,78803,+4130,+3190,2502,,+0.08,5000,원,+3255,-2875,28,-0,0,+0.12,3940,-3170,-5,LS네트웍스,000680,-2230,-3175
+85700,-27.19,20170703,-58200,+7.22,20170412,74766,651,10.62,0.83,95.85,1.1,+190.51,178310,12,64000,64000,87,5,46080,-2.50,9091,19565,+83200,64000,12209,,+1.79,500,원,+83900,-61500,347,-0,0,+10.52,98,-61500,-1600,NHN엔터테인먼트,181710,-44800,-62400
+20850,-30.22,20170426,-13350,+8.99,20180305,31532,227,2.27,0.46,64.10,2.0,-73.05,5859,12,+14550,14300,46,2,9720,+1.75,1841,7297,+18550,-14200,1062,,+0.16,500,원,+17150,-13350,192,-0,0,+1.44,36,-14200,+250,S&TC,100840,-10050,+14550
+134000,-12.69,20171019,-92500,+26.49,20170629,54814,10353,9.47,2.13,11.30,18.8,-66.26,70639,12,+117500,116000,12465,2,90480,+0.86,208914,112583,+150500,+116500,131722,,+0.11,2500,원,+127500,-109500,13733,-0,0,+77.22,2815,116000,+1000,S-Oil,010950,-81500,+117000
+86600,-50.75,20171127,-39500,+7.97,20180409,72380,4264,8.49,0.59,10.00,54.0,+352.91,297476,12,+43250,40700,8023,2,28490,+4.79,67467,10784,+52900,-40650,4599,,+2.95,5000,원,+84200,-39500,1098,-0,0,+12.12,636,-40650,+1950,SK디스커버리,006120,-28500,+42650
+128500,-19.84,20180115,-93500,+10.16,20180105,0,0,,0.00,0.00,,+113.51,75442,12,+105000,102500,-99,2,71750,+0.49,878,11580,+133000,102500,11927,,+1.52,5000,원,+128500,-93500,-92,-0,0,+4.04,579,-102000,+500,SK케미칼,285130,-72000,+103000
+2735,-5.67,20180416,-1695,+52.21,20170926,1749,0,,1.48,0.00,-8.2,-73.62,242278,12,+2635,2535,-100,2,1820,+1.78,725,58171,+3295,2535,1501,,+0.09,500,원,+2735,-1850,-71,-0,0,+1.44,297,-2515,+45,YG PLUS,037270,-1775,+2580
+90900,-51.65,20170512,-40250,+9.19,20180111,144771,4931,1.76,0.30,8.91,11.0,-49.48,8164,12,+45000,43350,519,2,28610,+1.38,1951,2365,+56300,+43750,1039,,+0.33,5000,원,+48650,-40250,364,-0,0,+14.56,118,-42950,+600,경동인베스트,012320,-30350,+43950
+40050,-28.34,20170612,-27950,+2.68,20180308,70031,2053,6.33,0.41,13.98,1.7,+353.77,43726,12,+28950,28700,225,3,20660,0.00,15505,20000,+37300,28700,5740,,+0.08,1000,원,+36100,-27950,388,-0,0,+7.54,200,-28500,0,고려제강,002240,-20100,28700
+11150,-11.93,20180411,-7870,+24.78,20170926,7115,692,10.28,1.38,14.19,6.1,-87.24,239980,12,+9880,9610,231,2,7110,+2.19,11416,52421,+12450,+9620,5148,,+1.02,1000,원,+11150,-8590,357,-0,0,+24.17,524,9610,+210,광동제약,009290,-6730,+9820
+16000,-28.12,20170508,-9070,+26.79,20180119,12266,0,,0.94,0.00,-17.2,+407.26,172110,12,+12800,11150,-29,2,7130,+3.14,783,1682,+14450,+11900,193,,+0.26,5000,원,+12800,-9070,-39,-0,0,+0.95,84,+11450,+350,국보,001140,-7850,+11500
+94900,-22.02,20170524,-67500,+9.63,20180116,90860,11731,4.00,0.81,6.31,3.8,-23.67,508,9,+74000,73800,66,2,50180,+0.27,1855,1000,+95900,-73700,740,,+0.46,5000,원,+88700,-67500,117,-0,0,+0.14,50,-72800,+200,금비,008870,-51700,+74000
+12200,-27.87,20170411,-6970,+26.26,20171221,14664,0,18.27,0.60,0.00,-22.4,+1439.41,197113,12,+9100,7430,-202,2,5200,+18.44,3387,6977,+9650,+7490,614,,+0.21,5000,원,+9100,-7080,-12,-0,0,+2.77,349,-7370,+1370,금호전기,001210,-5210,+8800
+8910,-31.65,20170420,-3345,+82.06,20180330,6976,0,49.13,0.87,0.00,-12.1,-76.05,1886506,12,+6200,6090,-1118,3,4260,0.00,28764,157993,+7910,-6060,9622,,+0.15,5000,원,+8250,-3345,-1572,-0,0,+5.35,7900,-6030,0,금호타이어,073240,-4270,6090
+965000,-30.57,20170510,-637000,+5.18,20171013,1002965,43914,4.55,0.67,15.26,0.6,-84.25,1000,12,672000,672000,50,5,497280,-0.30,11670,720,+873000,672000,4824,,+0.07,5000,원,+731000,-663000,51,-0,0,+22.39,36,-669000,-2000,남양유업,003920,-471000,-670000
+19200,-40.10,20170413,-9810,+17.23,20180326,22677,3052,4.46,0.51,3.77,1.5,-22.69,104518,12,+11700,11650,44,5,7920,-1.29,2209,12732,+15100,11650,1464,,+0.41,1000,원,+12750,-9810,129,-0,0,+1.12,127,-11250,-150,대림씨엔에스,004440,-8200,-11500
+5310,-17.42,20180129,-3505,+25.11,20170926,7243,619,5.45,0.61,7.08,4.8,-73.24,48259,12,4390,4390,262,5,3070,-0.11,10282,62000,+5700,4390,2719,,+0.29,500,원,+5310,-3580,382,-0,0,+1.78,310,-4335,-5,대원강업,000430,-3075,-4385
+24700,-14.17,20180226,-17500,+21.14,20171031,8465,1075,11.94,2.50,19.72,6.5,-53.19,56876,12,+21250,20950,103,2,15500,+1.19,2655,19099,+27200,20950,4049,,+1.24,500,원,+24700,-19550,253,-0,0,+22.38,95,-20700,+250,대원제약,003220,-14700,+21200
+129000,-6.98,20170522,-96900,+23.84,20170412,301473,13654,16.09,0.40,8.79,4.7,-21.71,428,12,+122500,120000,204,3,86400,0.00,1108,1328,+156000,+122500,1594,,+0.01,5000,원,+128500,-108000,57,-0,0,+0.05,66,-119500,0,대한화섬,003830,-84000,120000
+2140,-14.02,20170630,-1395,+31.90,20180109,3274,639,8.30,0.56,2.88,-9.3,+147.41,2312622,12,+2100,1820,-94,2,1310,+1.10,5061,32524,+2365,+2085,598,,+0.88,1000,원,+2100,-1395,152,-0,0,+2.13,325,+1835,+20,동방,004140,-1275,+1840
+16300,-31.29,20170428,-5850,+91.45,20171130,4945,0,19.72,2.26,0.00,-86.5,-77.76,24713,12,+11300,10950,-1245,2,7220,+2.28,25962,27233,+14200,+11050,3050,,+0.01,5000,원,+14900,-9180,-118,-0,0,+0.62,1362,-10750,+250,동부제철,016380,-7700,+11200
+26350,-25.43,20180320,-3190,+515.99,20170926,2483,0,180.54,7.91,0.00,-0.3,-59.56,978742,12,+20500,19950,-2,5,12760,-1.50,824,24757,+25900,-19600,4865,,+6.36,1000,원,+26350,-4915,10,-0,0,+2.08,248,-19500,-300,동성제약,002210,-14000,-19650
+3945,-64.64,20170425,-1290,+8.14,20180410,1564,0,5.42,0.89,0.00,-3.4,+105.94,256075,3,+1415,1390,-21,2,880,+0.36,4929,46755,+1805,+1400,652,,+1.49,500,원,+3375,-1290,172,-0,0,+4.13,234,1390,+5,동원금속,018500,-975,+1395
+11550,-32.55,20170615,-7580,+2.77,20180410,13717,1380,9.36,0.57,5.64,0.6,-55.61,7679,12,+7840,7770,11,2,5740,+0.26,2598,13000,+10100,7770,1013,,+0.40,500,원,+8760,-7580,67,-0,0,+2.22,65,-7730,+20,동일고무벨트,163560,-5440,+7790
+24550,-31.16,20170616,-14300,+18.18,20180117,29119,0,7.23,0.58,0.00,-8.5,+184.38,1875458,12,+17100,16400,-1097,2,12130,+3.05,145236,106463,+21300,+16500,17992,,+1.23,5000,원,+17600,-14300,9257,-0,0,+10.76,5323,-16300,+500,두산중공업,034020,-11500,+16900
+7900,-36.33,20170502,-4150,+21.20,20170811,3552,35,8.45,1.42,143.71,15.2,+142.30,248630,12,+5050,4900,194,2,3430,+2.65,1522,31497,+6370,-4895,1584,,+4.24,500,원,+5580,-4600,115,-0,0,+5.73,172,-4860,+130,디아이,003160,-3430,+5030
+322000,-18.01,20170614,-188000,+40.43,20171221,489398,4969,7.84,0.54,53.13,-0.9,+222.98,118019,12,+267000,256500,-206,2,189810,+2.92,181799,28122,+333000,+257500,74242,,+0.20,5000,원,+267000,-196500,5299,-0,0,+20.44,1406,+257000,+7500,롯데쇼핑,023530,-180000,+264000
+1923000,-16.17,20170605,-1191000,+35.35,20171201,1712502,50583,10.88,0.94,31.87,7.4,+110.52,1250,12,+1625000,1604000,1215,2,1219040,+0.50,22793,799,+2085000,-1600000,12885,,+0.09,5000,원,+1650000,-1310000,754,-0,0,+21.08,40,-1600000,+8000,롯데칠성,005300,-1123000,+1612000
+4720,-22.67,20170424,-3480,+4.89,20180328,0,0,20.45,0.00,0.00,1.4,+372.37,5943,12,+3650,3630,6,2,2540,+0.55,42,7827,+4715,-3600,286,,0.00,5000,원,+3960,-3480,18,-0,0,+0.21,391,-3585,+20,모두투어리츠,204210,-2545,+3650
+7400,-9.59,20180308,-3990,+67.67,20170518,8561,0,7.66,0.78,0.00,6.7,+121.25,337599,12,+6750,6480,365,2,4920,+3.24,6079,62368,+8420,6480,4172,,+0.99,2500,원,+7400,-4455,447,-0,0,+10.41,1559,-6440,+210,무림P&P,009580,-4540,+6690
+3045,-8.70,20170512,-2590,+7.34,20180307,4043,149,5.78,0.69,18.66,5.0,-99.94,43098,12,+2785,2775,67,2,1990,+0.18,2122,27583,+3605,2775,767,,+0.48,500,원,+2840,-2590,74,-0,0,+0.47,138,-2755,+5,백광소재,014580,-1945,+2780
+579,-19.69,20170616,-458,+1.53,20180416,0,0,,0.00,0.00,,+139.15,525886,2,465,465,,3,340,0.00,,124245,+604,465,578,,+0.03,0,원,+575,-458,,-0,0,+0.18,907,-460,0,베트남개발1,096300,-326,465
+15950,-36.05,20170526,-9690,+5.26,20180410,15008,2092,3.12,0.68,4.88,9.0,-85.34,25085,12,+10450,10250,181,5,6760,-0.49,1456,12997,+13300,10250,1326,,+0.65,500,원,+14500,-9690,258,-0,0,+8.89,65,-10100,-50,비상교육,100220,-7200,-10200
+22150,-62.53,20170516,-6300,+31.75,20180406,22451,49729,,0.37,0.17,-14.5,-27.86,1276371,12,+8900,8570,-404,5,5310,-3.15,2804,18767,+11100,+8900,1558,,+0.87,5000,원,+9390,-6300,-194,-0,0,+0.51,938,-8000,-270,삼부토건,001470,-6000,-8300
+151500,-9.90,20171016,-120500,+13.28,20170428,95661,650,21.01,1.43,210.00,3.1,+110.76,521107,12,+139500,139000,4811,5,108420,-1.80,292790,189690,+180500,-138500,258927,,+0.29,100,원,+146500,-125000,8813,-0,0,+11.04,190,-136500,-2500,삼성물산,028260,-97500,-136500
+138500,-19.49,20171103,-107500,+3.72,20170411,133221,11407,,0.84,9.77,4.2,-61.13,275899,12,+112000,110500,12632,2,86190,+0.90,166458,200000,+143500,+111000,223000,,+0.04,500,원,+134500,-110000,16906,-0,0,+16.00,1000,110500,+1000,삼성생명,032830,-77500,+111500
+129500,-5.79,20180419,-66600,+83.18,20170420,54640,193,11.86,2.23,632.12,3.8,+122.65,999005,12,+127500,124000,1773,5,94240,-1.61,68385,74694,+161000,-123000,91126,,+1.12,5000,원,+129500,-88900,3062,-0,0,+24.60,3735,-121500,-2000,삼성전기,009150,-87000,-122000
+43150,-18.89,20170510,-34750,+0.72,20180326,57101,3063,,0.61,11.43,5.7,-89.03,68386,12,+35050,35000,3867,3,28000,0.00,30113,115859,+45500,-34900,40551,,+0.04,5000,원,+40700,-34750,5056,-0,0,+12.56,6148,-34850,0,삼성카드,029780,-24500,35000
+159500,-34.17,20180130,-83000,+26.51,20170926,152526,2923,6.67,0.69,35.92,2.8,+104.90,44029,12,+108000,102000,672,2,73440,+2.94,23963,8564,+132500,102000,8992,,+0.52,5000,원,+159500,-90600,988,-0,0,+6.88,428,-100500,+3000,삼양홀딩스,000070,-71500,+105000
+44450,-29.47,20170414,-29850,+5.03,20171019,49532,709,2.63,0.63,44.22,6.4,-41.76,3463,12,+31700,31000,128,2,22320,+1.13,2748,2876,+40300,+31050,902,,+0.93,1000,원,+34900,-30100,180,-0,0,+3.35,29,+31050,+350,샘표,007540,-21700,+31350
+1745,-29.80,20170615,-1010,+21.29,20170922,1847,137,10.09,0.66,8.94,2.1,-87.24,474820,12,+1230,1205,20,2,790,+1.66,2572,47475,+1565,+1220,582,,+0.67,500,원,+1280,-1085,128,-0,0,+2.45,237,-1195,+20,서원,021050,-845,+1225
+127000,-30.79,20180208,-65600,+33.99,20170512,59155,0,171.65,1.49,0.00,0.4,-53.05,1157,12,-89900,90000,1,5,63000,-2.33,56,408,+117000,-89900,358,,0.00,5000,원,+127000,-72600,-4,-0,0,+0.78,20,-87300,-2100,세기상사,002420,-63000,-87900
+7770,-30.24,20180322,-2160,+150.93,20171024,3241,0,42.59,1.67,0.00,-4.0,-51.07,1723632,12,+5530,5250,-77,2,3250,+3.24,1581,60991,+6820,+5270,3306,,+1.66,500,원,+7770,-3020,38,-0,0,+1.45,305,-5160,+170,세원셀론텍,091090,-3680,+5420
+23000,-46.09,20170724,-11700,+5.98,20180413,42950,275,-6.57,0.29,45.09,0.6,-80.81,1925,6,+12450,12250,-22,2,8080,+1.22,2330,10000,+15900,+12350,1240,,+0.04,500,원,+17500,-11700,-95,-0,0,+15.06,50,12250,+150,세원정공,021820,-8600,+12400
+38200,-9.16,20170412,-25950,+33.72,20170904,31991,9450,5.84,1.08,3.67,20.2,-39.15,8868,12,+35200,35150,290,5,25300,-1.28,10644,4000,+45650,35150,1388,,+0.88,5000,원,+36200,-26050,247,-0,0,+3.26,200,-34550,-450,신세계건설,034300,-24650,-34700
+14700,-36.12,20170613,-8840,+6.22,20171227,10907,743,1.55,0.86,12.64,2.0,-85.94,37306,12,+9390,9370,157,2,6370,+0.21,30805,35943,+12150,-9360,3375,,+0.81,500,원,+10900,-8870,340,-0,0,+18.69,182,-9270,+20,아이마켓코리아,122900,-6560,+9390
+2610,-29.12,20170419,-1480,+25.00,20170926,972,34,15.53,1.90,54.41,3.7,-46.46,308396,12,+1880,1865,21,5,1300,-0.80,4345,59992,+2420,1865,1110,,+1.96,500,원,+2165,-1690,35,-0,0,+2.25,300,-1835,-15,에넥스,011090,-1310,-1850
+29800,-23.83,20180124,-17100,+32.75,20170925,26519,3217,5.57,0.86,7.06,10.2,+197.77,142254,12,+23200,22100,962,2,15910,+2.71,14855,33865,+28700,+22150,7687,,+0.20,500,원,+29800,-20250,548,-0,0,+22.40,169,-21700,+600,에스엘,005850,-15500,+22700
+6670,-17.69,20170608,-4955,+10.80,20180115,5845,966,4.48,0.94,5.68,4.7,+489.22,15831,12,+5500,5450,118,2,3920,+0.73,3863,36720,+7080,5450,2016,,+0.02,500,원,+6000,-4955,167,-0,0,+2.87,184,-5310,+40,NPC,004250,-3820,+5490
+37950,-24.37,20170607,-26400,+8.71,20180410,28097,2489,5.10,1.02,11.53,8.8,-38.11,54226,12,+28850,28300,947,2,20940,+1.41,20093,44311,+36750,-28050,12717,,+0.41,500,원,+33550,-26400,1811,-0,0,+22.61,222,-28050,+400,영원무역,111770,-19850,+28700
+4230,-19.62,20170925,-2300,+47.83,20170811,4252,306,8.31,0.80,11.11,4.0,+108.36,68699,12,+3540,3485,39,5,2090,-2.44,1051,22200,+4530,+3530,755,,+1.51,500,원,+3895,-2845,33,-0,0,+1.98,111,-3400,-85,영풍제지,006740,-2440,-3400
+47950,-14.91,20180115,-36700,+11.17,20170925,102550,6941,4.65,0.40,5.88,3.6,-46.46,341,12,+41250,41200,271,5,30480,-0.97,11152,6000,+53500,41200,2448,,0.00,5000,원,+47950,-37500,244,-0,0,+14.26,300,-40800,-400,예스코,015360,-28850,-40800
+21450,-39.39,20170420,-5910,+119.97,20170926,3624,364,17.50,3.59,35.71,9.9,-28.38,450615,12,+13350,13150,44,5,8150,-1.14,799,11288,+17050,13150,1467,,+11.33,500,원,+14800,-10050,60,-0,0,+1.30,56,-12850,-150,우리들제약,004720,-9250,-13000
+4665,-28.62,20170511,-3240,+2.78,20180326,10108,342,-1.24,0.33,9.74,2.4,+110.66,11742,12,+3355,3315,67,2,2380,+0.45,2517,25948,+4305,3315,864,,+0.18,500,원,+3750,-3240,32,-0,0,+18.23,130,-3300,+15,유성기업,002920,-2325,+3330
+24950,-21.24,20170809,-16000,+22.81,20170928,39405,95,68.37,0.50,206.84,-2.0,+120.06,1167,12,+20000,19450,-30,2,12830,+1.03,657,2800,+25250,+19750,550,,0.00,5000,원,+24000,-17300,8,-0,0,+0.02,140,-19150,+200,이화산업,000760,-13650,+19650
+29600,-12.50,20180130,-17700,+46.33,20170717,12470,585,14.82,2.08,44.27,7.2,-59.67,161513,12,+26500,25700,198,2,18500,+0.78,4607,21591,+33400,+25800,5592,,+1.61,1000,원,+29600,-21850,254,-0,0,+6.90,216,-25300,+200,일동제약,249420,-18000,+25900
+46200,-7.47,20180409,-31650,+35.07,20170926,10241,325,26.48,4.17,131.54,-0.5,-55.27,112086,12,+42900,41900,57,2,31840,+2.03,2698,19046,+54400,+42300,8142,,+3.01,2500,원,+46200,-36050,239,-0,0,+8.45,476,-41650,+850,일양약품,007570,-29350,+42750
+33700,-29.38,20180125,-7760,+206.70,20170424,7520,413,15.29,3.16,57.63,8.4,-80.11,93595,12,+24600,24450,74,5,15640,-2.66,1237,11278,+31750,-24200,2684,,+6.62,1000,원,+33700,-18800,115,-0,0,+0.75,113,-23800,-650,일진다이아,081000,-17150,-23800
+21800,-29.82,20170426,-12200,+25.41,20170925,11641,829,8.61,1.31,18.46,3.7,-75.33,36564,12,+15750,15400,58,5,10780,-0.65,2363,13336,+20000,+15450,2040,,+1.75,100,원,+17000,-12400,152,-0,0,+1.42,13,-15250,-100,제이에스코퍼레이션,194370,-10800,-15300
+6450,-3.72,20170608,-5340,+16.29,20170926,7028,622,5.77,0.88,9.98,5.6,+286.20,24175,12,+6260,6060,40,2,4360,+2.48,825,10000,+7870,6060,621,,+0.02,500,원,+6360,-5540,63,-0,0,+4.16,50,-6050,+150,제일연마,001560,-4250,+6210
+430000,-48.26,20170531,-210000,+5.95,20170419,188612,13533,7.14,1.18,16.44,9.7,+117.11,178,12,224500,224500,113,5,143680,-0.89,1621,600,+291500,-223000,1335,,+0.03,5000,원,+287000,-220000,141,-0,0,0.00,30,-222000,-2000,조흥,002600,-157500,-222500
+1430,-60.84,20170412,-484,+15.70,20171123,501,17,,1.12,32.94,-13.9,-49.61,754277,12,+562,555,-62,2,370,+0.90,609,98773,+721,555,553,,+0.57,100,원,+788,-484,-68,-0,0,+1.39,99,-541,+5,주연테크,044380,-389,+560
+12100,-28.02,20180126,-5130,+69.79,20170411,11628,1024,7.00,0.75,8.51,5.1,-63.40,92400,12,+8840,8610,118,2,5330,+1.16,4668,19072,+11150,+8620,1661,,+3.95,500,원,+12100,-8020,135,-0,0,+58.75,95,+8620,+100,지엠비코리아,013870,-6030,+8710
+3440,-30.23,20180202,-2110,+13.74,20170925,2549,109,54.83,0.94,22.02,-1.1,+167.96,42458,12,+2445,2330,-3,2,1580,+3.00,496,12000,+3025,+2360,288,,+0.78,500,원,+3440,-2185,-7,-0,0,+0.62,60,2330,+70,진양화학,051630,-1635,+2400
+34300,-10.93,20180411,-25600,+19.34,20171212,2886,1457,5.34,10.59,20.97,47.8,-46.84,254882,12,+31200,30600,741,5,23860,-0.16,8884,30000,+39750,-30550,9165,,+0.38,1000,원,+34300,-26700,969,-0,0,+18.93,300,-30400,-50,진에어,272450,-21450,-30550
+3485,-42.75,20170524,-1770,+12.71,20171130,0,0,6.28,0.00,0.00,66.3,-30.59,103276,12,+2040,2005,218,5,1280,-0.50,5733,145353,+2605,+2040,2900,,+0.01,500,원,+2175,-1840,416,-0,0,+0.25,727,-1975,-10,진흥기업,002780,-1405,-1995
+107500,-16.09,20170530,-85000,+6.12,20180214,27186,1751,181.73,3.32,51.51,63.0,-55.44,494,12,+90500,90200,271,3,63140,0.00,552,1429,+117000,90200,1289,,+0.31,5000,원,+98000,-85000,-20,-0,0,+0.34,71,-89500,0,천일고속,000650,-63200,90200
+27550,-17.79,20170717,-13600,+66.54,20170411,12362,1959,3.30,1.83,11.56,27.7,-40.13,38866,12,+23200,22850,850,5,15530,-0.88,5730,13554,+29700,+23200,3070,,+0.73,500,원,+26800,-17850,555,-0,0,+13.10,68,-22050,-200,케이씨,029460,-16000,-22650
+161500,-4.95,20170511,-102000,+50.49,20170711,20990,3855,34.39,7.31,39.82,8.8,-45.35,32595,12,+155000,153000,155,2,110160,+0.33,8840,10050,+198500,+154500,15426,,+0.90,500,원,+161500,-117000,351,-0,0,+22.37,50,-152000,+500,코스맥스,192820,-107500,+153500
+1910,-39.27,20170622,-1015,+14.29,20180405,1558,113,5.90,0.74,10.27,1.5,-90.80,393040,12,+1160,1140,9,2,750,+1.75,1436,47851,+1480,-1130,555,,+3.64,500,원,+1440,-1015,21,-0,0,+4.75,239,-1130,+20,콤텍시스템,031820,-800,+1160
