250최고,250최고가대비율,250최고가일,250최저,250최저가대비율,250최저가일,BPS,EPS,EV,PBR,PER,ROE,거래대비,거래량,결산월,고가,기준가,당기순이익,대비기호,대용가,등락율,매출액,상장주식,상한가,시가,시가총액,시가총액비중,신용비율,액면가,액면가단위,연중최고,연중최저,영업이익,예상체결가,예상체결수량,외인소진률,자본금,저가,전일대비,종목명,종목코드,하한가,현재가
+70900,-27.79,20171106,-47000,+8.94,20180416,85129,7062,13.93,0.60,7.25,4.6,+129.64,27355,12,+51600,50100,435,2,37070,+2.20,9222,10803,+65100,+50500,5531,,+0.67,5000,원,+63300,-47000,627,-0,0,+10.57,551,-49800,+1100,한라홀딩스,060980,-35100,+51200
+2915,-10.81,20180307,-1975,+31.65,20180108,2672,221,7.12,0.97,11.76,6.3,+731.50,428805,12,+2605,2475,29,2,1780,+5.05,3553,16477,+3215,+2490,428,,+4.80,500,원,+2915,-1975,23,-0,0,+7.75,88,+2490,+125,한솔로지스틱스,009180,-1735,+2600
+14700,-25.85,20171023,-8420,+29.45,20170419,3424,547,8.88,3.18,19.93,15.2,+233.47,905777,12,+11100,11050,2984,5,8390,-1.36,55857,533800,+14350,-11000,58184,,+0.12,100,원,+13950,-10600,4684,-0,0,+19.87,534,-10700,-150,한온시스템,018880,-7750,-10900
+31400,-12.74,20170612,-22300,+22.87,20170425,75549,2964,13.02,0.36,9.24,6.2,+943.00,20001,12,+28000,25850,94,2,18090,+6.00,1558,2040,+33600,25850,559,,+0.49,5000,원,+28100,-23000,45,-0,0,+0.64,102,25850,+1550,한일철강,002220,-18100,+27400
+39850,-7.53,20180423,-16550,+122.66,20170926,11039,468,37.50,3.34,78.74,4.8,+278.32,704426,12,+38750,35250,212,2,25380,+4.54,4902,38220,+45800,+35500,14084,,+0.89,200,원,+39850,-21250,181,-0,0,+2.88,76,+35450,+1600,한전기술,052690,-24700,+36850
+38300,-32.64,20170619,-21950,+17.54,20180326,63079,3352,12.67,0.41,7.70,-6.1,+306.47,91184,12,+26600,25300,-470,2,18210,+1.98,18126,11975,+32850,25300,3089,,+1.70,5000,원,+28500,-21950,216,-0,0,+15.07,599,25300,+500,한진,002320,-17750,+25800
+27150,-9.76,20170623,-17200,+42.44,20171211,16777,0,9.17,1.46,0.00,17.6,+131.77,560327,12,+24950,24900,2291,5,18920,-1.61,11497,59170,+32350,+24950,14497,,+1.13,2500,원,+26200,-18350,1153,-0,0,+7.58,1479,-24050,-400,한진칼,180640,-17450,-24500
+52900,-24.48,20170822,-36250,+10.21,20170419,45022,6848,3.62,0.89,5.83,9.1,+134.25,301187,12,+40700,40050,13109,5,31230,-0.25,504044,74959,+52000,+40400,29946,,+0.75,5000,원,+48750,-38000,21589,-0,0,+27.17,3748,-39750,-100,한화,000880,-28050,-39950
+22000,-28.18,20170427,-14000,+12.86,20170926,9839,1222,15.75,1.61,12.93,2.6,-52.63,49897,12,+15900,15550,75,2,11810,+1.61,8015,29117,+20200,+15800,4600,,+0.59,500,원,+17800,-14600,189,-0,0,+1.02,146,+15600,+250,해태제과식품,101530,-10900,+15800
+12200,-25.98,20180201,-7530,+19.92,20170925,13935,2108,5.09,0.65,4.28,7.5,-52.96,7295,12,+9040,8970,232,2,6450,+0.67,6131,21863,+11650,-8910,1974,,+0.40,500,원,+12200,-8850,319,-0,0,+1.86,109,-8850,+60,핸즈코퍼레이션,143210,-6280,+9030
+64400,-1.24,20180430,-33800,+88.17,20171122,56944,4403,4.83,1.12,14.44,3.2,+506.57,12951733,12,+64400,50400,3716,2,38300,+26.19,168871,111356,+65500,+54100,70822,,+1.04,5000,원,+64400,-36100,9861,-0,0,+24.45,5568,+53500,+13200,현대건설,000720,-35300,+63600
+18850,-18.30,20170602,-13500,+14.07,20180328,15451,1087,10.25,1.00,14.17,7.1,+129.85,136680,12,+15550,15200,1215,2,11550,+1.32,25340,97704,+19750,+15300,15046,,+0.16,500,원,+16700,-13500,871,-0,0,+11.74,489,+15250,+200,현대그린푸드,005440,-10650,+15400
+120000,-13.75,20170601,-85500,+21.05,20171011,157840,12101,5.15,0.66,8.55,6.6,+127.47,127902,12,+103500,101500,3023,2,77140,+1.97,18481,23402,+131500,101500,24222,,+0.38,5000,원,+112000,-89300,3937,-0,0,+27.69,1170,-100500,+2000,현대백화점,069960,-71500,+103500
+15350,-15.31,20180201,-10500,+23.81,20180410,22859,1440,4.69,0.57,9.03,5.6,+1419.75,320594,12,+13150,12000,198,2,8640,+8.33,7259,15079,+15600,12000,1960,,+0.88,5000,원,+15350,-10500,307,-0,0,+6.83,754,12000,+1000,현대비앤지스틸,004560,-8400,+13000
+34500,-23.77,20170717,-13350,+97.00,20180416,8533,0,10.80,3.08,0.00,34.9,+216.71,714941,12,+27300,23500,615,2,15040,+11.91,3487,16759,+30550,+26500,4407,,+0.02,5000,원,+27650,-13350,249,-0,0,+0.17,838,+24850,+2800,현대시멘트,006390,-16450,+26300
+352000,-73.30,20170804,-74000,+27.03,20180410,0,0,13.08,0.00,0.00,,+192.70,376372,12,+98000,81900,143,2,58960,+14.77,14496,10206,+106000,+83500,9593,,+0.99,5000,원,+131000,-74000,624,-0,0,+5.72,510,+83400,+12100,현대일렉트릭,267260,-57400,+94000
+12300,-30.49,20171115,-7880,+8.50,20180410,4169,809,5.71,2.05,10.57,15.4,-64.62,212174,12,8760,8760,485,5,6480,-2.40,11519,55320,+11350,-8710,4730,,+1.93,500,원,+10750,-7880,948,-0,0,+21.68,277,-8500,-210,화승인더,006060,-6140,-8550
+178000,-26.12,20170612,-117500,+11.91,20180213,103060,13692,7.86,1.28,9.60,9.0,+209.74,248860,12,+132500,126000,3408,2,95760,+4.37,125464,35117,+163500,+127000,46179,,+1.35,5000,원,+148000,-117500,7708,-0,0,+20.29,1756,+126500,+5500,효성,004800,-88500,+131500
+18900,-34.13,20170613,-11550,+7.79,20180326,4274,600,9.52,2.91,20.75,16.5,-83.56,27980,12,12850,12850,95,5,8990,-3.11,3950,11558,+16700,12850,1439,,+1.70,500,원,+15450,-11550,122,-0,0,+0.91,58,-12300,-400,효성ITX,094280,-9000,-12450
+27250,-2.39,20170704,-22600,+17.70,20171017,12062,1118,4.69,2.21,23.79,21.3,-92.36,57328,12,+27050,26500,1101,2,20140,+0.38,7158,40879,+34450,+26650,10874,,+0.26,1000,원,+27200,-23450,1526,-0,0,+14.03,409,-26300,+100,휴켐스,069260,-18550,+26600
+1780,-53.09,20170420,-612,+36.44,20180326,1406,0,26.58,0.59,0.00,-47.5,+351.03,21975131,12,+895,830,-735,2,560,+0.60,8364,168713,+1075,830,1409,,+1.18,500,원,+980,-612,-131,-0,0,+21.79,844,-811,+5,흥아해운,003280,-581,+835
+249000,-23.29,20171211,-149500,+27.76,20171208,0,0,67.82,0.00,0.00,,+364.14,95325,12,+200000,179000,280,2,128880,+6.70,9387,17284,+232500,+186500,33012,,+0.09,1000,원,+232000,-150500,265,-0,0,+33.70,173,+182000,+12000,BGF리테일,282330,-125500,+191000
+102000,-22.06,20171108,-71500,+11.19,20180306,185295,8045,-2.25,0.43,9.88,2.7,+2143.75,1372,12,+81200,79100,143,2,56950,+0.51,1210,1154,+102500,-78500,918,,0.00,5000,원,+102000,-71500,170,-0,0,+1.50,58,-78500,+400,CS홀딩스,000590,-55400,+79500
+913,-11.39,20170921,-620,+30.48,20171227,832,0,25.84,0.97,0.00,-0.5,+121.20,897503,12,+817,795,-8,2,570,+1.76,1995,198317,+1030,+798,1604,,+0.60,500,원,+894,-630,41,-0,0,+2.40,992,+796,+14,DB,012030,-557,+809
+23450,-42.64,20170612,-11300,+19.03,20171221,7682,2042,3.74,1.75,6.59,27.6,+168.26,399638,12,+13500,13400,1102,2,10180,+0.37,6797,44399,+17400,+13500,5972,,+2.65,5000,원,+17100,-11600,1432,-0,0,+18.66,2220,-12950,+50,DB하이텍,000990,-9400,+13450
+4295,-6.98,20180129,-2680,+49.07,20171222,3787,290,11.88,1.05,13.78,6.2,+302.08,2481743,12,+4065,3800,225,2,2810,+5.13,33874,82534,+4940,+3850,3297,,+2.65,2500,원,+4295,-2795,480,-0,0,+5.08,2063,-3775,+195,GS글로벌,001250,-2660,+3995
+7000,-12.14,20170802,-5620,+9.43,20171115,14663,918,,0.42,6.70,7.9,-74.65,168488,12,+6270,6210,2644,5,4710,-0.97,17741,155439,+8070,6210,9560,,+0.26,5000,원,+6980,-5910,3480,-0,0,+44.38,7772,-6140,-60,JB금융지주,175330,-4350,-6150
+11700,-25.98,20180411,-7490,+15.62,20170926,1876,0,16.61,4.62,0.00,38.0,+226.79,484147,12,+9040,8970,569,5,6630,-3.46,6839,63259,+11650,+9040,5478,,+1.71,500,원,+11700,-7870,414,-0,0,+4.39,316,-8490,-310,JW홀딩스,096760,-6280,-8660
+74100,-10.39,20171123,-61400,+8.14,20170425,136803,7238,0.06,0.49,9.17,6.8,+228.38,1336,12,+66500,65300,584,2,47010,+1.68,7533,4225,+84800,65300,2805,,+0.03,5000,원,+68800,-62000,364,-0,0,+31.60,211,65300,+1100,KPX홀딩스,092230,-45800,+66400
+2650,-12.08,20170621,-2120,+9.91,20180326,3530,183,1.73,0.66,12.73,4.7,+189.96,339702,12,2335,2335,74,5,1720,-0.21,9678,42685,+3035,-2320,995,,+2.20,500,원,+2630,-2120,101,-0,0,+7.11,238,-2290,-5,KTcs,058850,-1635,-2330
+96500,-15.96,20180125,-67200,+20.68,20170502,78889,6114,5.58,1.03,13.26,16.0,-70.96,171720,12,+81500,80400,24356,2,62710,+0.87,118411,172557,+104500,+80900,139944,,+0.04,5000,원,+96500,-79800,21858,-0,0,+33.39,8628,80400,+700,LG,003550,-56300,+81100
+73500,-6.67,20180423,-49350,+39.01,20170419,35486,2752,9.32,1.93,24.93,9.5,+182.31,352677,12,+69600,65400,1060,2,47080,+4.89,23437,30000,+85000,+66200,20580,,+0.34,5000,원,+73500,-53700,1584,-0,0,+15.75,1500,+66200,+3200,LS산전,010120,-45800,+68600
+1865,-9.92,20180426,-1335,+25.84,20170926,920,162,9.37,1.83,10.37,9.2,+148.45,25526749,12,+1730,1550,99,2,1140,+8.39,1881,111134,+2015,+1575,1867,,+4.34,500,원,+1865,-1350,142,-0,0,+34.44,556,+1555,+130,SH에너지화학,002360,-1085,+1680
+5230,-18.26,20180126,-3970,+7.68,20171221,8266,603,7.93,0.52,7.09,5.4,+175.94,27144,12,+4320,4295,129,5,3170,-0.47,2306,29085,+5580,+4320,1243,,+0.31,500,원,+5230,-4000,117,-0,0,+15.15,145,-4250,-20,SIMPAC,009160,-3010,-4275
+1940,-37.37,20170609,-1095,+10.96,20170926,1281,36,,0.95,33.75,4.4,-95.09,2574931,12,+1225,1220,188,5,850,-0.41,2069,320117,+1585,1220,3889,,+4.86,500,원,+1425,-1130,285,-0,0,+8.36,1601,-1200,-5,SK증권,001510,-855,-1215
+17050,-12.61,20180209,-12950,+15.06,20180308,24799,1075,9.50,0.60,13.86,3.7,+111.30,44470,12,+15150,14700,253,2,10580,+1.36,3608,27415,+19100,14700,4085,,+0.36,500,원,+17050,-12950,423,-0,0,+2.41,137,-14600,+200,경방,000050,-10300,+14900
+48250,-43.21,20180206,-19550,+40.15,20171222,38034,2153,,0.72,12.73,-5.2,+326.60,1228,12,+28000,27400,-30,3,16980,0.00,220,1571,+35600,-27100,430,,0.00,5000,원,+48250,-19650,-7,-0,0,+16.82,79,-26900,0,경인전자,009140,-19200,27400
+5500,-18.36,20180423,-2300,+95.22,20170926,2061,218,48.19,2.18,20.60,-2.2,+252.39,11503061,12,+4875,3990,-20,2,2950,+12.53,1016,43338,+5180,+4210,1946,,+9.42,500,원,+5500,-2450,22,-0,0,+1.08,217,+4130,+500,광명전기,017040,-2795,+4490
+72200,-4.16,20180430,-46300,+49.46,20170518,75108,4490,6.29,0.92,15.41,9.2,+995.98,90704,12,+72200,67800,420,2,50170,+2.06,10760,5811,+88100,67800,4021,,+0.33,5000,원,+72200,-54600,565,-0,0,+32.99,291,-67100,+1400,국도화학,007690,-47500,+69200
+2995,-22.87,20180201,-2120,+8.96,20170929,858,0,8.56,2.69,0.00,41.2,-55.00,41289,12,+2350,2275,186,2,1630,+1.54,1804,43180,+2955,+2300,997,,+0.64,500,원,+2995,-2190,131,-0,0,+0.82,216,-2270,+35,금양,001570,-1595,+2310
+14500,-8.97,20170707,-8260,+59.81,20170915,8797,1021,17.34,1.50,12.93,27.1,+602.55,974193,12,+13200,11950,953,2,8600,+10.46,12979,35850,+15500,+12100,4732,,+0.51,5000,원,+13200,-9240,311,-0,0,+8.82,1792,+12100,+1250,금호산업,002990,-8400,+13200
+9320,-21.46,20170522,-6980,+4.87,20180305,20610,0,21.94,0.36,0.00,0.8,-34.33,1509,12,7330,7330,16,5,5270,-0.14,2094,6868,+9520,7330,503,,0.00,1000,원,+7730,-6980,5,-0,0,+2.68,69,-7280,-10,남영비비안,002070,-5140,-7320
+6120,-16.50,20180315,-2285,+123.63,20170502,1277,0,115.79,4.00,0.00,73.0,+443.04,539944,12,+5200,4780,2231,2,3250,+6.90,9003,45235,+6210,+4845,2312,,0.00,5000,원,+6120,-3735,-120,-0,0,+1.34,2262,+4830,+330,대성산업,128820,-3350,+5110
+1025,-2.44,20180213,-770,+29.87,20180206,1296,102,22.95,0.77,9.80,-2.2,+218.13,1625463,12,+1015,980,-30,2,700,+2.04,3121,106585,+1270,+981,1066,,+2.13,500,원,+1025,-770,-27,-0,0,+4.63,533,-977,+20,대영포장,014160,-686,+1000
+65500,-71.60,20170424,-11700,+58.97,20170518,8382,462,8.91,2.22,40.26,12.9,+729.65,384890,12,+20400,20350,857,5,14650,-8.60,11240,58142,+26450,+20400,10814,,+0.54,500,원,+24750,-16800,845,-0,0,+6.58,291,-18400,-1750,대웅,003090,-14250,-18600
+1775,-5.07,20170511,-1065,+58.22,20171222,368,0,24.97,4.58,0.00,-12.6,+650.75,8169752,12,+1720,1500,-488,2,1050,+12.33,15876,856473,+1950,+1545,14432,,0.00,500,원,+1720,-1105,547,-0,0,+0.94,4282,+1535,+185,대한전선,001440,-1050,+1685
+10700,-3.74,20180430,-4630,+122.46,20180206,6704,38,15.86,1.54,271.05,5.1,+157.48,4628382,12,+10700,8300,117,2,6140,+24.10,3990,33720,+10750,+9190,3473,,+2.45,500,원,+10700,-4630,165,-0,0,+1.07,169,+9030,+2000,도화엔지니어링,002150,-5810,+10300
+17700,-22.03,20180226,-9690,+42.41,20171222,0,0,70.46,0.00,0.00,,-22.79,2643,12,+14150,14100,2,5,10150,-2.13,283,13733,+18300,-14050,1895,,+0.01,500,원,+17700,-10000,14,-0,0,+3.47,69,-13800,-300,동아타이어,282690,-9900,-13800
+4635,-13.70,20180413,-1020,+292.16,20170502,772,0,,5.18,0.00,-33.9,+158.34,2117133,12,+4300,4195,-203,5,2930,-4.65,863,94336,+5450,+4200,3773,,+0.43,500,원,+4635,-1445,-78,-0,0,+0.19,472,-3855,-195,동양네트웍스,030790,-2940,-4000
+3170,-12.30,20180423,-1580,+75.95,20170922,2029,56,13.25,1.37,49.64,1.1,+302.11,10605397,12,+2950,2660,15,2,1910,+4.51,3738,65389,+3455,+2720,1818,,+7.22,500,원,+3170,-1620,108,-0,0,+8.26,327,+2690,+120,동양물산,002900,-1865,+2780
+4025,-6.09,20170525,-2805,+34.76,20180209,12026,0,14.03,0.31,0.00,-18.9,+534.00,554405,12,+3850,3415,-1840,2,2390,+10.69,15359,61614,+4435,+3470,2329,,+0.01,500,원,+3850,-2805,589,-0,0,+0.28,408,+3425,+365,두산건설,011160,-2395,+3780
+6370,-1.41,20180426,-3220,+95.03,20170421,7687,0,22.58,0.82,0.00,-1.9,-78.93,689512,12,+6320,6100,-103,2,4270,+2.95,7689,69500,+7930,+6110,4365,,+0.80,1000,원,+6370,-3710,135,-0,0,+3.54,695,+6110,+180,두산엔진,082740,-4270,+6280
+11750,-12.77,20180125,-7710,+32.94,20170529,9932,214,6.16,1.03,47.90,8.1,+242.53,11531016,12,+10450,9360,2966,2,6920,+9.51,65679,208147,+12150,+9620,21335,,+1.32,5000,원,+11750,-8030,6608,-0,0,+13.42,10407,+9550,+890,두산인프라코어,042670,-6560,+10250
+4665,-33.65,20170901,-2455,+26.07,20170420,3734,218,,0.83,14.20,14.2,+111.04,304342,12,+3140,3120,746,5,2240,-0.80,22800,134280,+4055,+3140,4156,,+1.60,1000,원,+3860,-2835,1011,-0,0,+9.90,1343,-3070,-25,롯데손해보험,000400,-2185,-3095
+344500,-34.11,20171205,-209000,+8.61,20180427,155957,21303,10.09,1.46,10.66,0.3,-58.06,76116,12,+227000,223500,183,2,160920,+1.57,56847,9391,+290500,-220500,21319,,+0.37,5000,원,+314000,-209000,835,-0,0,+37.71,470,-220500,+3500,만도,204320,-156500,+227000
+28800,-27.26,20171027,-16850,+24.33,20170419,14796,2189,,1.42,9.57,22.5,+107.58,100749,12,+20950,20500,3846,2,15990,+2.20,64287,110338,+26650,-20350,23116,,+0.05,500,원,+25400,-19700,5136,-0,0,+19.95,552,-20350,+450,메리츠화재,000060,-14350,+20950
+337,-33.53,20170419,-210,+6.67,20171221,116,0,,1.93,0.00,-20.4,+135.81,5016566,12,+226,224,-137,3,160,0.00,345,631818,+291,-223,1415,,+0.05,100,원,+261,-216,-95,-0,0,+3.01,632,-222,0,미래산업,025560,-157,224
+1380,-51.81,20170524,-452,+47.12,20171016,642,0,,1.04,0.00,-4.6,+190.98,1983831,12,-677,680,-27,5,440,-2.21,77,103587,+884,-667,689,,+0.38,500,원,+827,-500,-29,-0,0,+0.66,518,-653,-15,미래아이앤지,007120,-476,-665
+1370,-17.88,20170510,-918,+22.55,20170922,1037,0,12.29,1.08,0.00,11.5,+133.16,1558203,12,1140,1140,107,5,860,-1.32,996,96571,+1480,-1135,1086,,+4.35,500,원,+1235,-954,21,-0,0,+5.34,483,-1095,-15,보해양조,000890,-800,-1125
+3275,-5.65,20170529,-2550,+21.18,20180117,5507,158,16.66,0.56,19.56,2.1,+1832.92,626162,12,+3155,2950,23,2,2120,+4.75,1461,20000,+3835,+3020,618,,+0.59,500,원,+3155,-2550,13,-0,0,+6.39,100,+3005,+140,부국철강,026940,-2065,+3090
+39700,-9.19,20170706,-34250,+5.26,20170419,49493,4969,3.36,0.73,7.25,8.0,+365.89,1105,12,+36600,36000,450,2,25920,+0.14,9352,11000,+46800,+36450,3966,,+0.02,5000,원,+39100,-34850,378,-0,0,+1.79,550,36000,+50,부산가스,015350,-25200,+36050
+91800,-22.98,20170609,-65300,+8.27,20171226,67221,5341,8.89,1.05,13.24,12.2,+131.55,11079,12,+71500,70800,541,5,53800,-0.14,8160,5000,+92000,+71500,3535,,+1.84,5000,원,+76100,-65800,591,-0,0,+6.07,250,-69500,-100,사조산업,007160,-49600,-70700
+4485,-21.40,20170425,-3145,+12.08,20180116,9543,92,9.11,0.37,38.32,0.1,+347.80,17609,12,+3555,3520,1,2,2530,+0.14,1369,11000,+4575,+3555,388,,+0.15,500,원,+3640,-3145,35,-0,0,+32.74,55,-3495,+5,삼아알미늄,006110,-2465,+3525
+110000,-19.00,20180126,-78900,+12.93,20180326,99363,9000,8.34,0.90,9.90,3.3,+122.49,15584,12,+90400,89700,492,5,66370,-0.67,20412,10290,+116500,+90000,9168,,+0.22,5000,원,+110000,-78900,889,-0,0,+4.15,514,-88900,-600,삼양사,145990,-62800,-89100
+8020,-20.57,20170808,-6120,+4.08,20180412,11153,1175,1.26,0.57,5.42,6.1,+942.26,21069,12,+6570,6270,133,2,4510,+1.59,1835,19200,+8150,+6550,1223,,0.00,500,원,+7510,-6120,167,-0,0,+69.55,96,+6320,+100,새론오토모티브,075180,-4390,+6370
+8000,-96.97,20170801,-227,+6.61,20180410,79,1,29.96,3.06,242.00,0.7,+181.15,5571641,12,+247,245,2,5,150,-1.22,565,337410,+318,245,817,,+1.21,100,원,+319,-227,9,-0,0,+2.22,337,-239,-3,서울식품,004410,-172,-242
+3810,-31.63,20180201,-2000,+30.25,20170731,1623,0,35.45,1.61,0.00,-9.4,+147.27,238360,12,+2755,2715,-27,5,1900,-4.05,461,19487,+3525,+2750,508,,+1.83,500,원,+3810,-2165,-5,-0,0,+1.01,97,-2600,-110,성문전자,014910,-1905,-2605
+15800,-15.82,20170419,-12200,+9.02,20171212,32548,1827,8.08,0.41,7.28,4.1,+109.86,23053,12,+13400,13100,314,2,9430,+1.53,6661,19309,+17000,+13150,2568,,+0.08,500,원,+14100,-12250,115,-0,0,+7.30,97,13100,+200,세방,004360,-9200,+13300
+2595,-36.80,20170518,-1400,+17.14,20180115,540,277,24.36,3.04,5.92,-15.8,-88.66,124012,12,-1670,1680,-25,5,1100,-2.38,1645,29563,+2180,-1640,485,,+0.10,1000,원,+1890,-1400,7,-0,0,+0.62,296,-1630,-40,세하,027970,-1180,-1640
+433000,-3.58,20180430,-178000,+134.55,20170908,328499,23091,10.40,1.27,18.08,5.5,+121.49,66813,12,+433000,404500,2136,2,299330,+3.21,38714,9845,+525000,+410000,41104,,+0.08,5000,원,+433000,-278000,3457,-0,0,+29.17,492,+406500,+13000,신세계,004170,-283500,+417500
+62900,-7.00,20171120,-49200,+18.90,20170419,65617,6601,,0.89,8.86,5.9,+129.57,2857,3,+58900,58400,667,2,43210,+0.17,2026,9386,+75900,+58800,5491,,0.00,5000,원,+62200,-55300,835,-0,0,+10.67,469,-58200,+100,신영증권,001720,-40900,+58500
+153000,-1.63,20180430,-96500,+55.96,20170518,296531,18309,2.48,0.51,8.22,6.6,+302.06,15949,12,+153000,142500,735,2,102600,+5.61,11978,2191,+185000,+147000,3297,,+0.29,5000,원,+153000,-110000,641,-0,0,+7.38,110,+143000,+8000,아세아,002030,-100000,+150500
+6290,-61.84,20180322,-2300,+4.35,20180419,1154,0,16.04,2.08,0.00,-33.3,+187.49,139051,12,+2500,2370,-144,2,1560,+1.27,2517,23851,+3080,2370,572,,+0.35,500,원,+6290,-2300,47,-0,0,+1.42,119,-2320,+30,에쓰씨엔지니어링,023960,-1660,+2400
+29500,-41.53,20170424,-14150,+21.91,20170925,11285,1043,12.40,1.53,16.54,3.3,-99.24,158235,12,+17500,17200,88,2,12040,+0.29,3733,24823,+22350,+17500,4282,,+1.64,500,원,+21200,-16400,112,-0,0,+11.21,124,-16900,+50,에이블씨엔씨,078520,-12050,+17250
+19450,-35.99,20180109,-1750,+611.43,20170926,2086,147,128.30,5.97,84.69,2.5,+139.12,562695,12,+13000,12850,23,5,7960,-3.11,449,49775,+16700,+12900,6197,,+1.69,500,원,+19450,-12350,18,-0,0,+0.41,249,-12350,-400,에이프로젠 KIC,007460,-9000,-12450
+5480,-13.23,20170906,-4375,+8.69,20170727,5657,559,3.23,0.84,8.51,23.2,-74.15,37258,12,+4765,4755,296,3,3420,0.00,1646,20000,+6180,+4765,951,,+1.20,500,원,+5480,-4390,125,-0,0,+52.47,100,-4710,0,영보화학,014440,-3330,4755
+60900,-12.15,20170621,-49500,+8.08,20170921,62909,5963,2.08,0.85,8.97,8.2,+654.41,3416,12,+55500,54800,1176,5,39450,-2.37,23848,13636,+71200,+55500,7295,,0.00,500,원,+58700,-51000,2103,-0,0,+23.70,68,-53500,-1300,영원무역홀딩스,009970,-38400,-53500
+2090,-14.35,20170524,-1330,+34.59,20180117,1488,212,12.61,1.20,8.44,6.8,-21.94,1669929,12,+1825,1760,47,2,1260,+1.70,1805,45451,+2285,+1780,814,,+3.82,500,원,+1995,-1330,72,-0,0,+1.70,236,-1735,+30,영화금속,012280,-1235,+1790
+8970,-21.07,20170421,-6400,+10.62,20171016,8043,696,3.94,0.88,10.17,8.6,+176.38,196751,12,+7280,7220,249,5,5340,-1.94,6243,34621,+9380,+7250,2451,,+1.00,500,원,+7770,-6620,342,-0,0,+15.65,173,-7080,-140,웅진씽크빅,095720,-5060,-7080
+56600,-1.41,20180423,-43500,+28.28,20180122,70614,5609,6.89,0.79,9.95,6.2,+154.41,75161,12,+55800,53400,411,2,40580,+4.49,7624,8890,+69400,+54900,4961,,+0.21,5000,원,+56600,-43500,671,-0,0,+7.38,444,+54300,+2400,유니드,014830,-37400,+55800
+6400,-39.14,20170421,-3495,+11.44,20180413,3538,0,,1.10,0.00,-14.7,+478.96,19920,12,4050,4050,-66,5,2750,-3.83,319,13195,+5260,4050,514,,+1.30,500,원,+4650,-3495,-10,-0,0,+0.47,66,-3875,-155,유엔젤,072130,-2835,-3895
+18000,-18.33,20171027,-14250,+3.16,20180412,30841,592,,0.48,24.83,1.7,+113.32,4525,12,+14800,14750,79,5,10620,-0.34,170,11340,+19150,14750,1667,,+0.04,5000,원,+15950,-14250,73,-0,0,+2.85,567,-14600,-50,유화증권,003460,-10350,-14700
+41600,-39.90,20170911,-19900,+25.63,20171220,11539,703,19.77,2.17,35.56,6.3,+299.01,72086,12,+25300,25100,134,5,18070,-0.40,1263,16770,+32600,-24900,4193,,+1.86,500,원,+29350,-20500,167,-0,0,+5.79,84,-24150,-100,이연제약,102460,-17600,-25000
+6440,-4.50,20180430,-4380,+40.41,20180206,8627,38,19.89,0.71,161.84,-0.7,+1176.43,1941375,12,+6440,5520,-21,2,3970,+11.41,7620,37080,+7170,+5860,2280,,+2.53,1000,원,+6440,-4380,60,-0,0,+3.60,371,+5750,+630,일진전기,103590,-3870,+6150
+29600,-42.40,20171124,-15600,+9.29,20180410,15348,877,3.38,1.11,19.44,8.5,+167.07,428819,12,+17900,16800,249,2,12430,+1.49,4456,17900,+21800,+17150,3052,,+3.39,500,원,+29400,-15600,279,-0,0,+13.19,90,-16750,+250,자화전자,033240,-11800,+17050
+26500,-20.94,20170419,-18350,+14.17,20180112,96215,0,,0.22,0.00,-7.8,+242.06,2285,12,21300,21300,-130,5,14910,-1.64,1825,1680,+27650,21300,352,,+0.01,5000,원,+22000,-18350,-181,-0,0,+0.10,84,-20500,-350,전방,000950,-14950,-20950
+28050,-7.84,20180418,-4930,+424.34,20170728,4065,876,29.82,6.36,29.51,25.7,+121.30,1584759,12,+25850,25200,274,2,17640,+2.58,1297,26484,+32750,-24650,6846,,+9.55,500,원,+28050,-14150,223,-0,0,+5.53,132,-24200,+650,제이준코스메틱,025620,-17650,+25850
+43800,-12.79,20171110,-35000,+9.14,20171025,30856,5892,8.49,1.24,6.48,10.2,+253.65,3404,12,+38600,38350,220,5,28370,-0.39,1743,6649,+49850,+38600,2540,,+0.08,5000,원,+40900,-37050,246,-0,0,+0.64,342,-37650,-150,조광피혁,004700,-26850,-38200
+19200,-10.94,20180419,-11050,+54.75,20170925,8562,213,44.50,2.00,80.28,2.5,+372.94,320040,12,+17800,15500,11,2,11160,+10.32,599,5192,+20150,+16300,888,,+2.77,5000,원,+19200,-11150,16,-0,0,+1.06,260,+16050,+1600,조비,001550,-10850,+17100
+3550,-20.14,20180202,-2700,+5.00,20180328,5394,301,4.12,0.53,9.42,3.3,+409.52,49236,12,+2835,2810,174,2,2070,+0.89,2652,55895,+3650,2810,1585,,+0.59,500,원,+3550,-2700,157,-0,0,+4.31,279,-2805,+25,진양홀딩스,100250,-1970,+2835
+3700,-11.08,20170531,-2260,+45.58,20171016,5896,272,9.46,0.56,12.10,5.0,+388.94,909210,12,+3300,2920,90,2,2040,+12.67,3646,30000,+3795,+2985,987,,+1.22,500,원,+3700,-2300,116,-0,0,+0.40,150,2920,+370,KCTC,009070,-2045,+3290
+7300,-30.82,20170421,-4500,+12.22,20171211,0,0,,0.00,0.00,3.4,+310.59,210935,12,-5170,5200,136,5,3640,-2.88,3334,47870,+6760,-5160,2417,,+1.86,0.25,USD,+5650,-4520,-226,-0,0,+12.16,12,-5020,-150,엘브이엠씨홀딩스,900140,-3640,-5050
